feature_set,model,split,r2,mae,rmse,n_train,n_test,n_scores,description
three_modality_scores_raw_sts,extra_trees,33,0.016389674107586183,2.019959962024202,2.4350862860440876,2155,603,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,33,0.04773368798083999,1.9714750491528232,2.3959735838156604,2155,603,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,34,0.013342853252284237,2.033624300695679,2.50165348009828,2183,575,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,34,0.094695355006853,1.9404900516073615,2.396301137891797,2183,575,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,34,0.09899631143479859,1.935789765770841,2.3906021408751346,2183,575,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,34,0.05156548279146311,1.951391253970268,2.4527184347215365,2183,575,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,35,-0.08141897961455546,1.9136101489450787,2.3676876096482924,2198,560,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,35,0.003911448457299849,1.8483444374486606,2.2723560557069415,2198,560,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,35,0.01869645765904626,1.8488332698097065,2.2554286404862096,2198,560,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,35,-0.00220381478600129,1.8259669606988276,2.279320693905105,2198,560,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,36,-0.039940030840885044,2.0332883522318768,2.549388611661513,2191,567,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,36,0.04025962546879225,1.976265940804869,2.4491127319135617,2191,567,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,36,0.050167533902461314,1.965205090571986,2.436438191316877,2191,567,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,36,0.037470379312197766,1.9480933713625281,2.4526690177465325,2191,567,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,37,0.06971009720962384,2.0675256132280784,2.526364727041187,2176,582,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,37,0.078637111351756,2.0701442943228536,2.514214074412071,2176,582,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,37,0.08883190720771994,2.0642529804661294,2.5002656083938612,2176,582,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,37,0.058377732120982184,2.0732632756766844,2.541705657837312,2176,582,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,38,-0.09843056730091115,2.015184620960402,2.489051597200999,2264,494,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,38,0.009829511988537987,1.90983328317092,2.363211457236394,2264,494,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,38,0.007454349596550669,1.90618898307896,2.366044125467206,2264,494,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,38,0.005218752799251769,1.8975854568151684,2.368707250082655,2264,494,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,39,-0.015713909730776576,2.0636674278249245,2.5630582924839227,2219,539,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,39,0.059658338649122955,2.000279183373551,2.4661280474538096,2219,539,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,39,0.06349593646590335,1.996999658721055,2.461090685201805,2219,539,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,39,0.0056074154752300265,2.0289093155380824,2.5360144402171505,2219,539,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,40,-0.049578399400386886,2.0397360689204462,2.501071432440742,2182,576,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,40,0.055446558085859854,1.9186628510873989,2.372640399812974,2182,576,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,40,0.04374385784594759,1.9309968844359109,2.3872932627709047,2182,576,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,40,0.01022981367949849,1.9447001090046738,2.4287669110472834,2182,576,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,41,-0.02409305643592763,2.099255779057847,2.576348627136311,2185,573,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,41,0.03383416926712424,2.0353953034038716,2.5024231957077743,2185,573,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,41,0.04011836719955664,2.029915745929219,2.494271708284095,2185,573,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,41,0.01810547685487829,2.015297155090839,2.5227100577888764,2185,573,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,42,0.013025603287173726,2.0455171961099237,2.5091705095674146,2211,547,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,42,0.08164731179018381,1.9783204060142596,2.4203712302925244,2211,547,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,42,0.09328235784999006,1.970275686842353,2.4049899408688127,2211,547,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,42,0.0634317444101189,1.9738123862590458,2.4442574525799254,2211,547,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,43,0.007908590888680345,2.0526020411985186,2.5469182366949763,2184,574,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,43,0.08942410177735127,1.9785614393492696,2.4400416193725065,2184,574,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,43,0.0981587439329552,1.9769034998403494,2.4283104458975764,2184,574,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,43,0.06447134884534278,1.9688554691340525,2.473248218516071,2184,574,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,44,-0.06048333813804052,2.150422912465775,2.664775500789453,2204,554,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,44,0.04062551322664387,2.0664623768934844,2.534561213770358,2204,554,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,44,0.030461426240095513,2.0809056569578988,2.547952036414796,2204,554,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,44,0.017196195538668024,2.048672318667044,2.565323364683799,2204,554,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,45,0.04171334067045496,2.0137816640417845,2.5419775106254865,2187,571,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,45,0.09430533651993567,1.9852162276753176,2.471239785553239,2187,571,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,45,0.10193958235728295,1.9778971646208228,2.4608025060273007,2187,571,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,45,0.0627734196130535,1.993408849863926,2.513890063341799,2187,571,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,46,-0.006493680923199907,1.9475234443588347,2.3959536814958566,2239,519,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,46,0.07519339849471385,1.853846923623539,2.2966687033884465,2239,519,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,46,0.08495222098928823,1.8513346491497038,2.2845190157047566,2239,519,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,46,0.05629179437319709,1.8641476180251877,2.3200201527050264,2239,519,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,47,-0.011698973303666982,2.146093301382482,2.6157818554172803,2196,562,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,47,0.05059244673984009,2.094747300406634,2.5339743215320816,2196,562,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,47,0.051614223538842485,2.0918551745382246,2.532610390327653,2196,562,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,47,0.04447186902974154,2.068258581686772,2.542129128561077,2196,562,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,48,-0.015159833943231948,2.11357282339784,2.6441675930918227,2195,563,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,48,0.06874812709656097,2.0638489395353,2.5325343510420075,2195,563,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,48,0.08398282866255602,2.0505645565516843,2.5117335847388964,2195,563,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,48,0.051337291471641344,2.0608589797393813,2.556099054621533,2195,563,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,49,0.027945694257088594,1.943985528564262,2.440023768874241,2209,549,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,49,0.08162279580985621,1.9067457873683893,2.371697743389935,2209,549,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,49,0.0911312316433266,1.8950587003099468,2.3593880896053707,2209,549,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,49,0.07064920911572947,1.8922459439245292,2.3858252425226882,2209,549,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_tagged_sts,hist_gbr,0,-0.01914011814598604,1.9240070452866558,2.3977002632680664,2207,551,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,0,0.08086915714782794,1.8308204890480089,2.2770187769555013,2207,551,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,0,0.10071816567048031,1.8060672749285571,2.2522980062852542,2207,551,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,0,0.05839351241371249,1.8327320814428578,2.3046907731000683,2207,551,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,1,0.06009249067724176,1.940758790719188,2.395167854302124,2190,568,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,1,0.14452938839336504,1.8758411270367006,2.2850512337986872,2190,568,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,1,0.15585842328874067,1.860892762564767,2.269870288864547,2190,568,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,1,0.11580713868211923,1.877454689085877,2.32309460785891,2190,568,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,2,-0.06118523226247419,2.0575874747288854,2.5311438775816977,2231,527,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,2,0.06784342565116674,1.9631773236153192,2.3722784685266887,2231,527,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,2,0.07426515799430711,1.9459321366744222,2.3640928986447167,2231,527,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,2,0.06099545570319187,1.9409464933170644,2.3809763446165024,2231,527,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,3,0.10092414650612413,1.9536751388764253,2.3904773326568325,2195,563,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,3,0.12532972177174828,1.9225749899241624,2.357809143498414,2195,563,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,3,0.13365705441081366,1.921084744617276,2.346558494250681,2195,563,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,3,0.11605240496111702,1.908039375525061,2.370280383070609,2195,563,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,4,0.025833220427005976,2.0131770252715593,2.4675062765777565,2196,562,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,4,0.10507781041063646,1.9555841525941908,2.365016889785541,2196,562,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,4,0.10942641727219893,1.9459389752546583,2.3592638461747777,2196,562,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,4,0.08005241033567678,1.9620087400790633,2.397856290868925,2196,562,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,5,-0.05392763184671501,2.0698021195978393,2.5645388163995384,2175,583,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,5,0.03826885268033209,2.0161785691399428,2.449800518292034,2175,583,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,5,0.04070150892050639,2.008174630837127,2.446700225712701,2175,583,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,5,-0.005230312310602336,2.0349320038453165,2.5045901566017554,2175,583,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,6,-0.1024795709939661,2.1931026074814195,2.6991428802412107,2210,548,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,6,0.018494348011452222,2.096404684205481,2.54675402833136,2210,548,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,6,0.026705268249830216,2.0849424853438236,2.5360790455077202,2210,548,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,6,-0.020507874099654044,2.109516717083452,2.596861449905106,2210,548,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,7,-0.06993438028140031,2.122332866874159,2.6374645772164422,2234,524,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,7,0.05242976208744743,2.0355682045173027,2.4820685391142003,2234,524,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,7,0.04930647145563849,2.036989155406981,2.486155752694151,2234,524,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,7,-0.00857678344763646,2.0761169451837467,2.560722676848654,2234,524,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,8,0.012971685168271185,2.049066889108183,2.5568774079896404,2162,596,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,8,0.10409364874630511,2.0051677533413073,2.4359950857106907,2162,596,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,8,0.09835468563685412,2.000088514041385,2.4437848335211476,2162,596,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,8,0.07370721012487136,1.993555781823718,2.476961418020359,2162,596,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,9,0.020309176265183138,2.0033026023908396,2.47824681712153,2190,568,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,9,0.06641323874550098,1.9778916264101793,2.4192312246386827,2190,568,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,9,0.07014709030559141,1.9728597398776608,2.414388557295952,2190,568,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,9,0.06529580842400184,1.9529320618665338,2.420678606930663,2190,568,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,10,0.029572356902959007,1.868311859310177,2.2793180507695396,2204,554,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,10,0.0969684112233351,1.8046668809106208,2.198744780788049,2204,554,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,10,0.08479924801859717,1.8165537154899851,2.2135102349843403,2204,554,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,10,0.06315241765887336,1.8000712399264311,2.239534826673021,2204,554,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,11,0.0006063179365000115,1.9518493195282336,2.4131124063125435,2198,560,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,11,0.10066311563136043,1.8777455514638608,2.2891299913048866,2198,560,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,11,0.09382328903125525,1.8849801213979909,2.2978183900512166,2198,560,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,11,0.0796577226038756,1.8804057081655141,2.3157087619814143,2198,560,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,12,0.04290394413137677,2.0190407062153986,2.5207495641306727,2203,555,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,12,0.10345954210465202,1.9901585392731675,2.4397025706820914,2203,555,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,12,0.11619475620738884,1.9649698374282227,2.422312802284227,2203,555,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,12,0.09757973837925848,1.964789618707666,2.447689677789501,2203,555,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,13,0.09576049220010552,1.9577610236877498,2.4367920776866203,2232,526,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,13,0.13305419795276563,1.940963348340507,2.386012469198362,2232,526,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,13,0.13931066479055554,1.9286926787305942,2.3773873405432844,2232,526,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,13,0.11425744389730841,1.946609306786078,2.411740022652075,2232,526,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,14,0.010495485209761513,2.0373012220435824,2.48671860314988,2225,533,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,14,0.04994468391506002,2.0112584981299158,2.4366446576580243,2225,533,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,14,0.05959155572216335,2.00302486442905,2.4242422358334337,2225,533,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,14,0.03800015005321433,2.0036635627695616,2.4519141244161484,2225,533,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,15,0.025649156838919107,2.0592205837271664,2.5500593808357035,2197,561,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,15,0.07052226189418165,2.041182234276421,2.490646586490145,2197,561,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,15,0.08730594412550563,2.0128415009795737,2.4680572068894238,2197,561,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,15,0.051083450651091544,2.031998550866354,2.516556129341918,2197,561,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,16,0.04917787184434452,1.9729197575738475,2.4773079337944446,2190,568,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,16,0.11050451129049665,1.9516122629688701,2.396085043327964,2190,568,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,16,0.11100087282276172,1.9371132499482637,2.395416411264386,2190,568,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,16,0.06892969207453403,1.9534707438231096,2.4514418272642198,2190,568,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,17,0.0002555443309207872,1.9360504687446969,2.4342319672391763,2235,523,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,17,0.03909582574935244,1.9251126117321995,2.3864783525024413,2235,523,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,17,0.08099406505806683,1.8784914057677884,2.33386976233528,2235,523,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,17,0.019235114926879793,1.9325100899995908,2.4110150056884807,2235,523,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,18,-0.016552136284313512,2.1096948707684158,2.571027395307956,2207,551,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,18,0.0853022757830274,2.021286661553302,2.438825205446484,2207,551,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,18,0.07814714281422608,2.0272139350491662,2.44834535922787,2207,551,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,18,0.046769904667217976,2.03875978886386,2.4896640499964144,2207,551,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,19,-0.014184307970628307,2.031973782523288,2.464052187666837,2214,544,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,19,0.04759849523720516,1.9853318062600234,2.3878195022174302,2214,544,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,19,0.059165974091989204,1.964644942047417,2.3732744636098526,2214,544,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,19,0.05852550524392208,1.9333160967541891,2.37408212453791,2214,544,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,20,0.10296891545427267,1.8988577002061433,2.3582440492512697,2259,499,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,20,0.1368990917017584,1.8967764548157608,2.3132138699571274,2259,499,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,20,0.13973195894284496,1.8934159996140352,2.309414538004551,2259,499,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,20,0.11771270631307595,1.8942537810492563,2.3387834566940717,2259,499,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,21,-0.007472625234284935,2.0625320163997864,2.530682300093353,2182,576,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,21,0.06417642011045077,2.01221734700375,2.439034774507244,2182,576,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,21,0.07967420927190783,1.992534034041967,2.4187545352559394,2182,576,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,21,0.0536688855585713,1.9872550739686905,2.452689433656298,2182,576,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,22,0.020497830344538226,2.0618368804284546,2.5456377246014377,2203,555,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,22,0.09830687613233258,1.9794539936855362,2.4424364695274443,2203,555,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,22,0.09045110601329609,1.9999775233148043,2.453052947050131,2203,555,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,22,0.07160949705073738,2.011095726072571,2.4783306145779607,2203,555,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,23,-0.022785801470976308,1.940412551106215,2.391361503584322,2220,538,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,23,0.07499051321378858,1.865876341333365,2.274186000931443,2220,538,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,23,0.06549144308405164,1.8760888085202463,2.285833165256628,2220,538,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,23,0.03786078017883843,1.8981660232049253,2.319379677499585,2220,538,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,24,-0.03602948332063449,2.0640558323433935,2.5829156933940483,2206,552,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,24,0.06536130944050034,1.9953462159581181,2.4532739721463184,2206,552,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,24,0.059630552066803566,1.9954843634988895,2.460783629578018,2206,552,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,24,0.029210364629475905,2.0234512098435444,2.5002690164202805,2206,552,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,25,0.06443021962224382,1.9280903923954251,2.3633302729077585,2214,544,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,25,0.1360765880284459,1.860637935157548,2.271035625956155,2214,544,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,25,0.13004780238996916,1.868033267031024,2.2789459241871994,2214,544,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,25,0.09772733267482137,1.8893688591535565,2.320893574256044,2214,544,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,26,0.02971432721122902,2.036064105592736,2.4851175088868342,2219,539,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,26,0.07017657620904572,2.001526692227442,2.432749327391908,2219,539,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,26,0.10701477114788094,1.9714055609047494,2.3840713977499095,2219,539,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,26,0.08443350347175638,1.9723497126097123,2.414026681469788,2219,539,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,27,0.033622566237951235,2.0950436211908023,2.572218851518753,2203,555,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,27,0.09069422751507172,2.062610956383688,2.495108874241348,2203,555,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,27,0.10776140017673941,2.039570969251098,2.47158203950639,2203,555,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,27,0.06717181811021744,2.0596169026287474,2.527175228169787,2203,555,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,hist_gbr,28,-0.030053489368039754,2.0271439400493234,2.4971436378508782,2220,538,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,gbr,28,0.06608008838252255,1.959860990048493,2.377762386187578,2220,538,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,extra_trees,28,0.0700938565710898,1.9511155891409746,2.3726473526394773,2220,538,3,Three STS cosine scores with each comment labeled by modality.
three_modality_scores_tagged_sts,svr_rbf,28,0.05869838302921404,1.9430683284134551,2.3871408108588863,2220,538,3,Three STS cosine scores with each comment labeled by modality.
